id,lng,lat,weight,serviceTime
1635,116.27043891,27.85593002,137.4,5
1636,116.26738179,27.87043758,79.8,5
1637,116.27859124,27.79337324,90.6,5
1638,116.26802053,27.79087626,377.1,5
1639,116.27604977,27.80634214,195.6,5
1640,116.26272027,27.82228724,429.9,5
1641,116.26578749,27.82375656,181.5,5
1642,116.29610512,27.87337443,181.8,5
1643,116.28869065,27.87983536,129.0,5
1644,116.28531534,27.87841691,144.0,5
1645,116.28579771,27.87651918,81.0,5
1646,116.29127331,27.87404555,138.0,5
1647,116.28792994,27.87888783,46.8,5
1648,116.31606718,27.89878808,445.8,5
1649,116.3032371,27.89978769,93.0,5
1650,116.2906405,27.88280158,156.0,5
1651,116.29082238,27.88618747,147.0,5
1652,116.290897,27.89126165,333.0,5
1653,116.28862492,27.89858649,88.0,5
1654,116.29166255,27.89792791,50.0,5
1655,116.32854121,27.90790641,109.2,5
1656,116.31667691,27.90722716,50.7,5
1657,116.30679286,27.90104294,85.8,5
1658,116.31707332,27.90464701,173.7,5
1659,116.31694499,27.90239022,173.7,5
1660,116.28254986,27.88564798,312.6,5
1661,116.27918462,27.88340377,80.4,5
1662,116.28220719,27.88202508,78.9,5
1663,116.29852513,27.88617597,102.0,5
1664,116.29966039,27.88875401,177.0,5
1665,116.29666036,27.89699109,78.0,5
1666,116.30059215,27.890602,90.0,5
1667,116.3203415,27.87621588,136.8,5
1668,116.33216294,27.87489379,135.0,5
1669,116.33249569,27.86426852,105.3,5
1670,116.31227927,27.86001857,252.6,5
1671,116.30661293,27.87313905,32.5,5
1672,116.30966564,27.86751309,40.0,5
1673,116.31454371,27.86626626,40.0,5
1674,116.31115567,27.84873986,90.6,5
1675,116.32944501,27.8513906,18.6,5
1676,116.32090017,27.85214694,20.1,5
1677,116.31421785,27.85638141,408.0,5
1678,116.31750555,27.85401292,53.4,5
1679,116.31114152,27.89366626,117.0,5
1680,116.30622705,27.8772613,138.6,5
1681,116.32866595,27.88718867,86.4,5
1682,116.33024601,27.8782459,103.8,5
1683,116.33194787,27.8867793,23.2,5
1684,116.33706644,27.88318428,20.0,5
1685,116.33377786,27.89995889,96.6,5
1686,116.39470951,27.77482817,24.0,5
1687,116.39743381,27.77753802,52.8,5
1688,116.39921495,27.77281906,102.6,5
1689,116.39766068,27.75689602,42.2,5
1690,116.39564406,27.75692025,60.0,5
1691,116.39433569,27.75452296,40.0,5
1692,116.42886712,27.77222698,101.7,5
1693,116.41676198,27.78189985,75.0,5
1694,116.42893088,27.78131294,72.0,5
1695,116.41054629,27.77954224,33.0,5
1696,116.41614089,27.76055562,29.4,5
1697,116.4127158,27.76469372,28.5,5
1698,116.4263971,27.76146166,19.5,5
1699,116.36521111,27.76409214,70.5,5
1700,116.35938501,27.74378865,48.9,5
1701,116.36580206,27.7420604,30.0,5
1702,116.35966325,27.74727352,30.0,5
1703,116.3672049,27.7508429,44.7,5
1704,116.37524132,27.75423285,60.0,5
1705,116.37967768,27.7655471,33.9,5
1706,116.35990769,27.77232238,30.0,5
1707,116.34466291,27.82725086,116.7,5
1708,116.35579054,27.82373942,123.6,5
1709,116.35778841,27.82045258,60.9,5
1710,116.35494986,27.82227454,121.8,5
1711,116.38622459,27.80638232,103.8,5
1712,116.3723863,27.81128326,85.8,5
1713,116.3973672,27.80642955,94.5,5
1714,116.39787126,27.80791962,36.0,5
1715,116.39383281,27.80779736,93.6,5
1716,116.39111485,27.7982069,33.0,5
1717,116.39596128,27.81562218,44.2,5
1718,116.39039521,27.81291942,50.0,5
1719,116.36536438,27.79084622,37.8,5
1720,116.36762033,27.78222325,97.8,5
1721,116.38392134,27.78308432,76.8,5
1722,116.37683473,27.79911945,80.4,5
1723,116.34792109,27.79284841,210.6,5
1724,116.35263395,27.78492304,118.8,5
1725,116.35165902,27.7890068,28.5,5
1726,116.29186081,27.75697472,126.0,5
1727,116.29440038,27.75102651,90.0,5
1728,116.27980588,27.74811099,33.6,5
1729,116.29600704,27.75482254,108.0,5
1730,116.28950616,27.72388996,243.0,5
1731,116.28579775,27.73533521,119.7,5
1732,116.29037321,27.73481153,10.6,5
1733,116.29119786,27.73946411,20.0,5
1734,116.33109024,27.76088913,15.6,5
1735,116.31303462,27.78526222,39.3,5
1736,116.3270306,27.77963463,80.4,5
1737,116.32494449,27.75491384,27.9,5
1738,116.32045667,27.77085546,44.1,5
1739,116.31878644,27.76773483,27.3,5
1740,116.32831948,27.72802123,89.4,5
1741,116.33164931,27.7311967,111.6,5
1742,116.31282416,27.73660792,36.3,5
1743,116.31684006,27.73466302,30.0,5
1744,116.34853045,27.73721078,31.8,5
1745,116.33826547,27.74771884,26.4,5
1746,116.33502127,27.74386929,24.6,5
1747,116.34151038,27.74318762,93.6,5
1748,116.34661699,27.76162464,46.2,5
1749,116.29600986,27.71777286,62.7,5
1750,116.29575191,27.72890554,38.7,5
1751,116.28230623,27.70728499,129.6,5
1752,116.30013312,27.72987697,68.1,5
1753,116.29137197,27.70424282,35.1,5
1754,116.2882479,27.71393205,165.3,5
1755,116.29393276,27.70154106,252.9,5
1756,116.24247863,27.7366259,99.0,5
1757,116.24977615,27.75208772,57.6,5
1758,116.24591497,27.71863703,45.6,5
1759,116.25650135,27.71515976,14.1,5
1760,116.25053575,27.71214934,15.0,5
1761,116.2592573,27.72984377,40.2,5
1762,116.23791468,27.75093605,29.4,5
1763,116.2413402,27.74298869,76.2,5
1764,116.25848067,27.71528267,32.4,5
1765,116.26020803,27.71154404,43.5,5
1766,116.24340273,27.7247727,46.2,5
1767,116.33127555,27.71814658,67.5,5
1768,116.34425882,27.7209577,61.5,5
1769,116.33823532,27.72198041,61.5,5
1770,116.32751692,27.72130737,61.5,5
1771,116.33238365,27.72000624,61.5,5
1772,116.2728034,27.78085233,36.3,5
1773,116.27015523,27.77951107,47.1,5
1774,116.26931902,27.77766037,23.1,5
1775,116.28005593,27.77215813,27.9,5
1776,116.2853988,27.76757068,109.2,5
1777,116.27595568,27.77504387,22.8,5
1778,116.2846806,27.77031557,50.4,5
1779,116.29874927,27.75654652,619.5,5
1780,116.29479601,27.76106304,150.9,5
1781,116.29506396,27.75943891,36.6,5
1782,116.25326525,27.76670593,40.5,5
1783,116.25550982,27.77432025,147.9,5
1784,116.25536509,27.77276794,33.6,5
1785,116.24509387,27.78889813,104.4,5
1786,116.33163506,27.70756357,82.8,5
1787,116.32064363,27.70653954,41.7,5
1788,116.32335261,27.70812088,24.0,5
1789,116.32771201,27.69050814,28.8,5
1790,116.33214589,27.67872708,24.6,5
1791,116.34331286,27.69818399,63.6,5
1792,116.28356539,27.77910865,144.0,5
1793,116.28791134,27.77156474,84.9,5
1794,116.29449483,27.77691979,72.6,5
1795,116.29618247,27.77226502,41.1,5
1796,116.2911418,27.77220597,124.5,5
1797,116.59342992,27.79917953,31.2,5
1798,116.59758669,27.80247846,75.6,5
1799,116.60520747,27.78959109,30.6,5
1800,116.59774255,27.79817375,142.8,5
1801,116.59922285,27.7969207,177.6,5
1802,116.61060731,27.8383537,208.5,5
1803,116.61113232,27.8417599,288.0,5
1804,116.6117542,27.83969099,216.0,5
1805,116.58524022,27.82338871,95.1,5
1806,116.58741919,27.82077048,90.6,5
1807,116.5943187,27.82207276,114.6,5
1808,116.59056362,27.81893053,66.0,5
1809,116.5926557,27.8224141,84.0,5
1810,116.58733322,27.82226992,116.4,5
1811,116.59012344,27.82191989,130.2,5
1812,116.60328413,27.84212366,204.0,5
1813,116.6060563,27.8378054,54.0,5
1814,116.5987801,27.83703828,148.5,5
1815,116.60658716,27.83622053,151.8,5
1816,116.60746612,27.83902893,132.0,5
1817,116.57374911,27.86152362,34.8,5
1818,116.58032081,27.8614965,110.7,5
1819,116.56911906,27.86972414,64.8,5
1820,116.58538768,27.86095437,135.0,5
1821,116.58043862,27.86530556,104.1,5
1822,116.569007,27.85989576,102.9,5
1823,116.58217827,27.85901699,83.4,5
1824,116.59488533,27.84842446,223.8,5
1825,116.60304745,27.85232356,45.6,5
1826,116.59649391,27.85609074,187.8,5
1827,116.5924492,27.85775046,85.8,5
1828,116.59278729,27.85624678,26.7,5
1829,116.59623657,27.85457272,178.8,5
1830,116.59446092,27.85717211,217.8,5
1831,116.57662862,27.84228048,29.7,5
1832,116.57232765,27.83967134,69.0,5
1833,116.57756303,27.83955332,0.0,5
1834,116.5853992,27.85047069,129.6,5
1835,116.59164613,27.83557617,123.0,5
1836,116.58567872,27.84440788,148.5,5
1837,116.59511637,27.84326283,58.2,5
1838,116.56492277,27.81047019,74.7,5
1839,116.56947715,27.82156171,27.9,5
1840,116.57079843,27.82112203,30.9,5
1841,116.57257265,27.79501762,28.5,5
1842,116.56550256,27.81599248,78.0,5
1843,116.56899957,27.81558674,33.3,5
1844,116.60155857,27.8285639,114.6,5
1845,116.60490438,27.82792728,233.7,5
1846,116.60738095,27.83101054,185.4,5
1847,116.60312522,27.81600786,42.6,5
1848,116.60566141,27.8132927,114.0,5
1849,116.60617591,27.81548969,117.0,5
1850,116.60518391,27.81800035,207.0,5
1851,116.61413642,27.80377784,241.2,5
1852,116.60642861,27.80560438,80.1,5
1853,116.61025665,27.79674174,32.4,5
1854,116.6064014,27.81108099,22.8,5
1855,116.60996098,27.80844079,145.8,5
1856,116.61011093,27.81022036,96.9,5
1857,116.60693221,27.80999403,75.9,5
1858,116.63175225,27.7794393,154.8,5
1859,116.62158521,27.79102334,89.7,5
1860,116.61594811,27.79818092,35.7,5
1861,116.62717794,27.78683569,206.7,5
1862,116.61833834,27.79266855,117.0,5
1863,116.63970903,27.78073826,114.0,5
1864,116.64596207,27.77784221,77.4,5
1865,116.64269144,27.7751559,114.0,5
1866,116.64394965,27.7730319,126.0,5
1867,116.64914789,27.76600189,87.0,5
1868,116.63081645,27.7608831,57.0,5
1869,116.63420605,27.7634044,66.0,5
1870,116.62342476,27.76343635,54.0,5
1871,116.64329704,27.76626794,63.0,5
1872,116.63853274,27.75936268,27.0,5
1873,116.54687396,27.82414211,57.3,5
1874,116.5559534,27.82465365,117.3,5
1875,116.53832385,27.82139881,90.9,5
1876,116.54699804,27.81865218,29.7,5
1877,116.53984967,27.84260205,78.3,5
1878,116.55073234,27.8477023,142.2,5
1879,116.54693777,27.83358458,318.0,5
1880,116.53816955,27.8704341,153.0,5
1881,116.53882544,27.87404988,67.8,5
1882,116.52716443,27.8562419,105.6,5
1883,116.52339799,27.85764516,158.4,5
1884,116.52683246,27.83502505,153.0,5
1885,116.52986588,27.84734007,34.8,5
1886,116.52349669,27.8332129,29.4,5
1887,116.52417976,27.83690137,66.3,5
1888,116.52245258,27.83644582,105.0,5
1889,116.51581346,27.81970573,33.0,5
1890,116.50886467,27.83165694,16.8,5
1891,116.50165269,27.830321,28.8,5
1892,116.51165868,27.82124049,67.2,5
1893,116.51244967,27.82306972,92.4,5
1894,116.51476364,27.8251596,49.2,5
1895,116.51996424,27.79615968,88.8,5
1896,116.52314405,27.8003263,108.6,5
1897,116.52343476,27.79834323,85.8,5
1898,116.52275605,27.80811803,125.4,5
1899,116.52505338,27.8108959,150.9,5
1900,116.52754432,27.81293382,115.8,5
1901,116.52303552,27.81250381,124.5,5
1902,116.48350895,27.69817507,33.0,5
1903,116.4853026,27.67814659,43.5,5
1904,116.48681797,27.70852567,18.0,5
1905,116.48660283,27.70672957,32.4,5
1906,116.50003567,27.71996431,47.1,5
1907,116.50272221,27.70939974,150.0,5
1908,116.50666178,27.71169147,33.0,5
1909,116.49059162,27.69719834,36.0,5
1910,116.52572139,27.72859747,43.2,5
1911,116.52368734,27.73135578,12.0,5
1912,116.51018522,27.73501616,31.2,5
1913,116.51447969,27.73747917,253.5,5
1914,116.51062024,27.74700754,27.9,5
1915,116.51277284,27.74872802,21.6,5
1916,116.52118485,27.73681941,63.6,5
1917,116.51536709,27.74475654,59.4,5
1918,116.52013006,27.73825053,45.6,5
1919,116.51894064,27.74068792,75.0,5
1920,116.52766554,27.77516267,115.8,5
1921,116.53021634,27.76585521,183.0,5
1922,116.53552485,27.77784626,175.2,5
1923,116.53469373,27.7787912,90.3,5
1924,116.53012879,27.78545109,74.1,5
1925,116.52680936,27.78476816,82.5,5
1926,116.52976828,27.7862998,77.1,5
1927,116.52027313,27.76759395,127.8,5
1928,116.51370706,27.77773881,87.6,5
1929,116.50834134,27.7777704,44.4,5
1930,116.52044066,27.75802316,55.8,5
1931,116.53373568,27.75062377,51.6,5
1932,116.50538515,27.79647755,47.1,5
1933,116.50458342,27.79367008,66.9,5
1934,116.50155293,27.79765733,54.9,5
1935,116.49753267,27.7937865,99.3,5
1936,116.49897149,27.77087309,39.9,5
1937,116.48970775,27.78336332,29.4,5
1938,116.47192196,27.7856148,12.0,5
1939,116.48272659,27.7945305,127.5,5
1940,116.4840734,27.77652541,36.3,5
1941,116.49346016,27.76967444,131.4,5
1942,116.48434285,27.77178851,41.4,5
1943,116.4807051,27.76879668,84.0,5
1944,116.47863885,27.76617496,75.9,5
1945,116.4727629,27.7652804,59.4,5
1946,116.46356308,27.76556034,35.3,5
1947,116.46422954,27.77308659,40.0,5
1948,116.47246816,27.74974459,46.5,5
1949,116.48490659,27.75430697,12.6,5
1950,116.47600638,27.74533126,96.6,5
1951,116.47512378,27.74697886,60.0,5
1952,116.47682707,27.74432451,39.0,5
1953,116.50262236,27.74839859,57.0,5
1954,116.49379571,27.74541859,89.4,5
1955,116.49312218,27.75532599,51.0,5
1956,116.50485069,27.74705678,123.6,5
1957,116.50107736,27.75240139,27.0,5
1958,116.51025333,27.75943209,552.0,5
1959,116.42556797,28.06152966,213.3,5
1960,116.42710913,28.06598169,147.0,5
1961,116.43074757,28.04382693,406.19,5
1962,116.42601114,28.02652641,213.2,5
1963,116.4200815,28.03769763,173.4,5
1964,116.42482914,28.03170641,140.8,5
1965,116.46062706,28.03020598,354.0,5
1966,116.42327415,28.00039572,167.4,5
1967,116.4348026,27.99342638,109.5,5
1968,116.42607776,27.99896784,83.0,5
1969,116.4333301,27.99685432,91.4,5
1970,116.42963407,27.99417753,44.4,5
1971,116.42779135,27.99697052,45.6,5
1972,116.49454962,28.0205433,111.9,5
1973,116.49095479,28.01416658,22.6,5
1974,116.48986832,28.0048742,10.5,5
1975,116.49374251,28.01763266,76.9,5
1976,116.49254776,28.01625547,68.5,5
1977,116.49381806,28.01498985,47.9,5
1978,116.46039234,28.00531004,50.3,5
1979,116.45930654,27.99625915,70.9,5
1980,116.46100664,27.99102334,73.3,5
1981,116.45145445,28.00150022,58.8,5
1982,116.45127114,28.00779079,44.3,5
1983,116.45966103,28.00269337,81.7,5
1984,116.45696059,28.00875061,21.4,5
1985,116.39890606,28.01874651,52.8,5
1986,116.40215679,28.01957514,23.8,5
1987,116.40607874,28.02030013,113.0,5
1988,116.41115006,28.01985159,50.3,5
1989,116.41360833,28.01994742,35.9,5
1990,116.48482939,28.02275953,81.0,5
1991,116.47610111,28.01658668,174.0,5
1992,116.47156477,28.02079927,72.0,5
1993,116.48101874,28.02796782,126.0,5
1994,116.4811377,28.02076904,30.0,5
1995,116.43690592,28.03294364,271.4,5
1996,116.46689,28.01276318,128.7,5
1997,116.46134899,28.01544457,140.8,5
1998,116.46309192,28.01421254,74.4,5
1999,116.46890161,28.01937601,98.6,5
2000,116.46716943,28.01696061,116.7,5
2001,116.44038787,28.03988229,183.0,5
2002,116.44410762,28.0372179,170.9,5
2003,116.44450513,28.04075137,98.6,5
2004,116.44175264,28.04526404,84.1,5
2005,116.44248931,28.04163803,50.3,5
2006,116.42990887,28.0521219,33.4,5
2007,116.4205854,28.04823904,158.9,5
2008,116.42662147,28.05172034,152.8,5
2009,116.43843404,28.00865765,80.5,5
2010,116.45536822,28.0148007,78.1,5
2011,116.44468976,28.01705252,38.4,5
2012,116.45078624,28.02020002,91.5,5
2013,116.455852,28.01778586,123.9,5
2014,116.45042098,28.01549113,56.3,5
2015,116.43877744,28.01560238,36.0,5
2016,116.44709796,28.01965268,56.3,5
2017,116.44344305,28.01199144,76.8,5
2018,116.44081457,28.01314264,44.3,5
2019,116.4525342,28.01520662,57.5,5
2020,116.43222156,28.01923043,113.0,5
2021,116.43232923,28.01636969,68.4,5
2022,116.43231874,28.01321504,32.2,5
2023,116.43069567,28.02065886,56.3,5
2024,116.50657674,27.62655442,99.0,5
2025,116.48871267,27.67007472,37.8,5
2026,116.48072578,27.67466975,39.0,5
2027,116.46775662,27.65930101,51.0,5
2028,116.46126903,27.65914697,40.5,5
2029,116.4911176,27.57520074,218.1,5
2030,116.48701712,27.56719958,138.6,5
2031,116.4861979,27.58256605,58.5,5
2032,116.50643463,27.58406496,28.8,5
2033,116.48341984,27.59657462,47.7,5
2034,116.48638136,27.57629944,26.7,5
2035,116.49883158,27.62900276,66.6,5
2036,116.49264239,27.62430705,88.5,5
2037,116.48016757,27.62040127,44.1,5
2038,116.4942127,27.64118939,65.1,5
2039,116.49084324,27.64428747,31.2,5
2040,116.49592452,27.6376538,33.6,5
2041,116.49429895,27.63945494,36.0,5
2042,116.47800977,27.54855906,97.5,5
2043,116.48399015,27.52783237,105.6,5
2044,116.46775661,27.51897706,18.6,5
2045,116.48087329,27.53999611,24.9,5
2046,116.45889493,27.54639761,57.6,5
2047,116.45419886,27.55987996,52.2,5
2048,116.45565653,27.55598336,20.1,5
2049,116.45896369,27.5615315,27.6,5
2050,116.50680825,27.62545237,69.6,5
2051,116.50521569,27.61826052,85.2,5
2052,116.51644695,27.62645524,32.4,5
2053,116.51158188,27.6275152,53.4,5
2054,116.5044558,27.63159583,42.3,5
2055,116.50213556,27.63848046,73.2,5
2056,116.50407277,27.64339097,45.6,5
2057,116.50320157,27.63408259,42.3,5
2058,116.47596678,28.08323731,115.5,5
2059,116.477883,28.07641668,113.1,5
2060,116.47852906,28.07253667,78.0,5
2061,116.47964799,28.07757673,144.0,5
2062,116.44999514,28.09772368,109.5,5
2063,116.44972656,28.09435329,104.4,5
2064,116.45186716,28.08717276,89.1,5
2065,116.43982572,28.08054211,125.4,5
2066,116.44134158,28.07800739,148.5,5
2067,116.43875029,28.08754593,124.5,5
2068,116.43442981,28.08769084,90.0,5
2069,116.42993799,28.09163238,33.0,5
2070,116.44457677,28.08687436,117.0,5
2071,116.45557359,28.07062694,625.5,5
2072,116.44393426,28.05437821,258.0,5
2073,116.43855955,28.05283493,378.0,5
2074,116.43793538,28.06266321,102.0,5
2075,116.44851359,28.06703771,201.0,5
2076,116.44985809,28.06262323,117.0,5
2077,116.45765189,28.10933512,105.0,5
2078,116.45812504,28.11124804,129.0,5
2079,116.46362255,28.10764575,105.0,5
2080,116.50770083,28.05984042,57.0,5
2081,116.49208008,28.07846515,74.1,5
2082,116.49184902,28.07354124,148.5,5
2083,116.49175781,28.06985786,65.7,5
2084,116.49491754,28.06535556,18.0,5
2085,116.5054722,28.06526895,55.8,5
2086,116.49993925,28.06501086,51.9,5
2087,116.50284571,28.06474501,56.1,5
2088,116.49181187,28.0667713,42.6,5
2089,116.49574579,28.07335408,59.7,5
2090,116.5148698,28.05585605,174.0,5
2091,116.51378251,28.05842857,84.0,5
2092,116.5076852,28.05311698,45.0,5
2093,116.49907859,28.05848881,96.0,5
2094,116.49608621,28.05603667,41.4,5
2095,116.49491266,28.05884558,33.0,5
2096,116.5054513,28.05704021,141.0,5
2097,116.49320127,28.0566104,54.0,5
2098,116.48482671,28.05726268,363.3,5
2099,116.490413,28.06043244,94.5,5
2100,116.4868931,28.0607061,87.9,5
2101,116.47427376,28.05770623,91.8,5
2102,116.47342367,28.0567901,128.1,5
2103,116.47030365,28.04778053,103.2,5
2104,116.47252016,28.05103001,169.2,5
2105,116.47113737,28.0508511,72.6,5
2106,116.47057252,28.04966583,71.7,5
2107,116.47728654,28.06543662,84.0,5
2108,116.47763128,28.06101796,60.0,5
2109,116.47868053,28.06225426,135.0,5
2110,116.47258388,28.0618681,177.0,5
2111,116.38501879,28.00755488,118.8,5
2112,116.38418275,28.0051538,90.6,5
2113,116.38082204,28.00474914,80.4,5
2114,116.38281111,27.99768413,73.8,5
2115,116.38510517,27.99980476,45.3,5
2116,116.37996458,28.00389248,47.4,5
2117,116.38972127,27.99774109,129.6,5
2118,116.38295555,28.00130812,60.6,5
2119,116.38108495,28.00113914,115.8,5
2120,116.40383307,27.98882617,248.1,5
2121,116.40348897,27.99818777,44.4,5
2122,116.40578531,27.99874703,51.0,5
2123,116.40027031,27.9962502,75.9,5
2124,116.39860755,27.99506128,47.1,5
2125,116.39647303,27.992655,26.1,5
2126,116.39674107,27.99427521,69.0,5
2127,116.40215866,27.99570529,83.7,5
2128,116.41231276,27.97683135,117.6,5
2129,116.41930214,27.97946062,171.9,5
2130,116.41684369,27.97278715,157.8,5
2131,116.41118586,27.974002,78.3,5
2132,116.42786854,27.97156501,259.5,5
2133,116.40563708,27.97324707,123.6,5
2134,116.4260138,27.99264787,55.8,5
2135,116.42477831,27.99511016,42.0,5
2136,116.41997764,27.99271807,189.0,5
2137,116.42133098,27.9902745,33.0,5
2138,116.41977397,27.98807486,105.0,5
2139,116.41631676,27.98310698,87.0,5
2140,116.41973151,27.98175427,60.0,5
2141,116.41083562,27.99153302,189.0,5
2142,116.41626865,27.9804962,72.0,5
2143,116.39464828,28.00923144,258.0,5
2144,116.39302907,28.0052766,93.0,5
2145,116.40252805,28.00561581,261.0,5
2146,116.3983487,28.01271684,162.0,5
2147,116.40128808,28.01496173,90.0,5
2148,116.44080849,27.95339961,61.8,5
2149,116.43642832,27.95599453,49.5,5
2150,116.43856745,27.95204517,59.4,5
2151,116.43209214,27.95670876,50.7,5
2152,116.44041634,27.9508633,121.8,5
2153,116.442319,27.95136422,41.4,5
2154,116.43519071,27.97770618,78.9,5
2155,116.43936111,27.97419669,58.2,5
2156,116.42458613,27.98016654,29.7,5
2157,116.42910817,27.98730709,96.0,5
2158,116.42788323,27.98975989,53.4,5
2159,116.43515793,27.98452918,87.0,5
2160,116.42560628,27.98402446,39.0,5
2161,116.43501864,27.97930749,97.5,5
2162,116.43104809,27.97957689,78.9,5
2163,116.43266534,27.97813856,122.4,5
2164,116.43465849,27.98098906,95.4,5
2165,116.4783302,28.00007028,44.4,5
2166,116.48250657,27.99563845,67.5,5
2167,116.48541292,27.99320228,80.4,5
2168,116.48399233,27.99041234,109.5,5
2169,116.4805592,27.98588248,144.0,5
2170,116.48114077,27.98108916,64.5,5
2171,116.47869703,27.98847359,105.0,5
2172,116.4592777,27.95231393,117.0,5
2173,116.45782538,27.95403572,82.8,5
2174,116.44901663,27.95974179,40.8,5
2175,116.45011392,27.95403788,178.8,5
2176,116.45307222,27.94264986,51.0,5
2177,116.44955536,27.94613106,54.0,5
2178,116.44757695,27.94443027,183.0,5
2179,116.44897445,27.94915384,45.6,5
2180,116.46133155,27.96310542,80.4,5
2181,116.45766292,27.96825271,32.7,5
2182,116.45287744,27.95800576,36.6,5
2183,116.44912408,27.96080358,41.7,5
2184,116.44600582,27.96125245,72.6,5
2185,116.44598458,27.95780228,37.8,5
2186,116.45932534,27.96211017,73.5,5
2187,116.45314607,27.96099203,24.0,5
2188,116.45330555,27.98469485,66.0,5
2189,116.44769136,27.99389369,90.0,5
2190,116.43986508,27.98988091,85.5,5
2191,116.45357509,27.97618552,79.5,5
2192,116.45189754,27.97383164,72.0,5
2193,116.44829432,27.98363262,225.9,5
2194,116.46624829,27.96313659,96.0,5
2195,116.47799957,27.96116831,43.5,5
2196,116.46944946,27.96214021,27.0,5
2197,116.48136262,27.96553304,39.0,5
2198,116.48779346,27.97086871,45.0,5
2199,116.47458219,27.96643333,75.0,5
2200,116.47374342,27.95819926,66.0,5
2201,116.46310621,27.9688533,96.0,5
2202,116.46820584,27.97252451,63.0,5
2203,116.47087545,27.95959433,46.8,5
2204,116.43411678,27.96856865,76.8,5
2205,116.4211286,27.96898045,120.0,5
2206,116.42105375,27.96477228,116.1,5
2207,116.42496337,27.96381863,123.3,5
2208,116.43537975,27.96528644,89.4,5
2209,116.43427857,27.96096759,104.7,5
2210,116.42865865,27.96550975,85.5,5
2211,116.38186651,28.01346898,63.0,5
2212,116.38431594,28.01561277,72.9,5
2213,116.38776239,28.02255887,70.5,5
2214,116.38533948,28.01964284,54.3,5
2215,116.38087985,28.01931482,41.7,5
2216,116.38939264,28.01765096,112.2,5
2217,116.38982134,28.02063473,48.6,5
2218,116.38053745,28.01146172,38.1,5
2219,116.39555114,27.98522627,390.0,5
2220,116.40638742,27.98418326,333.0,5
2221,116.40177369,27.97925518,294.0,5
2222,116.37990416,28.02258382,36.3,5
2223,116.37271213,28.03026385,78.9,5
2224,116.3791964,28.02656292,51.6,5
2225,116.37722428,28.02612911,55.5,5
2226,116.38099738,28.02424055,38.4,5
2227,116.39423883,28.03314567,114.0,5
2228,116.38748281,28.03284587,246.0,5
2229,116.39582666,28.02807769,144.0,5
2230,116.39149359,28.02904545,50.4,5
2231,116.38437678,27.99167563,41.4,5
2232,116.38203965,27.99275767,62.7,5
2233,116.38195416,27.98930864,78.6,5
2234,116.38967413,27.98349457,48.6,5
2235,116.38714381,27.98043518,57.0,5
2236,116.39038219,27.9794762,76.2,5
2237,116.38545474,27.98539241,303.6,5
2238,116.44570449,27.96481564,218.1,5
2239,116.44428484,27.97075549,95.4,5
2240,116.44056515,27.97232221,43.8,5
2241,116.44487604,27.97232034,95.4,5
2242,116.45131702,27.97108202,38.4,5
2243,116.24062415,28.12137856,40.8,5
2244,116.23772536,28.12001466,79.2,5
2245,116.24141893,28.11706339,53.4,5
2246,116.2406892,28.11314503,30.6,5
2247,116.24016297,28.11524589,50.4,5
2248,116.238197,28.13038643,14.399999999999999,5
2249,116.23581369,28.12463186,453.3,5
2250,116.23650182,28.11294453,18.0,5
2251,116.24124637,28.12721755,15.6,5
2252,116.24362826,28.14424051,371.4,5
2253,116.2404934,28.14617915,54.3,5
